filename,species_code,0:00,0:30,comments
day152_rec4_lateApr_e18.wav,no birds,,,
day152_rec4_lateApr_e41.wav,WIWR,S,S,
day159_rec1_lateMay_a0.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_a26.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_a27.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_a29.wav,MERL,C,,wildly loud wind/waves
day159_rec1_lateMay_a50.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_b31.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_b38.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_b41.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_b42.wav,no birds,,,wildly loud wind/waves
day159_rec1_lateMay_b44.wav,no birds,,,calming down slightly-still windy
day159_rec1_lateMay_c20.wav,MERL,C,C,
day159_rec1_lateMay_c27.wav,no birds,,,
day159_rec1_lateMay_c42.wav,no birds,,,low wind now-- me adjusting recorder? Lots of noice
day159_rec1_lateMay_c46.wav,bird sp.,,C,
day159_rec1_lateMay_c49.wav,GCKI,C,S,
day159_rec1_lateMay_c53.wav,BLJA,C,C,
day159_rec1_lateMay_d10.wav,BTNW,S,S,
day159_rec1_lateMay_e3.wav,NOFL,C,,
day159_rec1_lateMay_e3.wav,OVEN,S,S,
day159_rec1_lateMay_e3.wav,BCCH,S,S,
day159_rec1_lateMay_e3.wav,BTNW,S,S,
day159_rec1_lateMay_e3.wav,NOPA,,S,
day159_rec1_lateMay_e8.wav,BLJA,C,,
day159_rec1_lateMay_e8.wav,BTNW,S,S,countersinging!
day159_rec1_lateMay_e11.wav,BTNW,S,S,2 individuals
day159_rec1_lateMay_e12.wav,BTNW,S,S,2 individuals
day159_rec1_lateMay_e35.wav,WIWR,S,,
day159_rec1_lateMay_e35.wav,BTNW,S,S,
day159_rec1_lateMay_e45.wav,WIWR,S,,
day159_rec1_lateMay_e45.wav,BTNW,S,S,
day159_rec2_lateMay_a8.wav,no birds,,,
day159_rec2_lateMay_a11.wav,OVEN,,S,
day159_rec2_lateMay_a29.wav,OVEN,S,S,2 individuals
day159_rec2_lateMay_a29.wav,WIWR,S,,
day159_rec2_lateMay_a29.wav,BHVI,,S,
day159_rec2_lateMay_b10.wav,BTNW,S,S,
day159_rec2_lateMay_b28.wav,OVEN,S,,loud wind
day159_rec2_lateMay_b28.wav,bird sp.,,C,
day159_rec2_lateMay_b43.wav,OVEN,S,S,2 individuals
day159_rec2_lateMay_b43.wav,BTNW,,S,
day159_rec2_lateMay_b51.wav,BTNW,S,,
day159_rec2_lateMay_b52.wav,BTNW,S,S,loud wind
day159_rec2_lateMay_c6.wav,BTNW,,S,
day159_rec2_lateMay_c9.wav,bird sp.,C,,
day159_rec2_lateMay_c9.wav,BTNW,S,S,
day159_rec2_lateMay_c10.wav,BTNW,,S,
day159_rec2_lateMay_c12.wav,bird sp.,C,,
day159_rec2_lateMay_c12.wav,BTNW,,S,loud wind
day159_rec2_lateMay_c21.wav,BTNW,,S,loud wind
day159_rec2_lateMay_c29.wav,BTNW,S,S,loud wind
day159_rec2_lateMay_c44.wav,BTNW,S,S,
day159_rec2_lateMay_c44.wav,OVEN,S,S,
day159_rec2_lateMay_d2.wav,BTNW,S,S,
day159_rec2_lateMay_d2.wav,OVEN,S,S,
day159_rec2_lateMay_d2.wav,AMRO,C,C,
day159_rec2_lateMay_d2.wav,BRCR,C,,
day159_rec2_lateMay_d17.wav,BTNW,S,S,
day159_rec2_lateMay_d36.wav,BTNW,S,S,
day159_rec2_lateMay_d36.wav,WIWR,,S,
day159_rec2_lateMay_d43.wav,OVEN,S,,
day159_rec2_lateMay_d43.wav,BTNW,,S,
day159_rec2_lateMay_d43.wav,WIWR,,S,
day159_rec2_lateMay_e6.wav,BTNW,S,S,loud wind
day159_rec2_lateMay_e6.wav,passerine sp.,C,,loud wind
day159_rec2_lateMay_e6.wav,BLJA,C,C,loud wind
day159_rec2_lateMay_e27.wav,OVEN,S,S,
day159_rec2_lateMay_e28.wav,OVEN,S,S,
day159_rec2_lateMay_e52.wav,BTNW,S,S,
day159_rec2_lateMay_e52.wav,OVEN,S,S,
day159_rec2_lateMay_e58.wav,BTNW,S,S,
day159_rec4_lateMay_a33.wav,BTNW,S,S,
day159_rec4_lateMay_a33.wav,OVEN,S,S,
day159_rec4_lateMay_a37.wav,OVEN,S,S,
day159_rec4_lateMay_a37.wav,BTNW,,S,
day159_rec4_lateMay_a37.wav,passerine sp.,,C,
day159_rec4_lateMay_a43.wav,bird sp.,S,,very faint
day159_rec4_lateMay_a43.wav,BTNW,,S,very faint
day159_rec4_lateMay_a43.wav,WIWR,,S,very faint
day159_rec4_lateMay_a57.wav,WIWR,S,S,faint-- too much background noise
day159_rec4_lateMay_a57.wav,OVEN,S,S,faint-- too much background noise
day159_rec4_lateMay_b1.wav,OVEN,S,S,2? maybe
day159_rec4_lateMay_b1.wav,bird sp.,C,C,faint
day159_rec4_lateMay_b16.wav,OVEN,S,,
day159_rec4_lateMay_b29.wav,passerine sp.,C,,
day159_rec4_lateMay_b29.wav,BTNW,S,S,
day159_rec4_lateMay_b38.wav,AMRO,S,S,
day159_rec4_lateMay_b47.wav,OVEN,S,S,
day159_rec4_lateMay_b47.wav,bird sp.,,S,PUFI? Too faint to ID
day172_rec2_earlyMay_d54.wav,no birds,,,
day172_rec2_earlyMay_d55.wav,no birds,,,
day172_rec2_earlyMay_d56.wav,no birds,,,
day172_rec2_earlyMay_e3.wav,no birds,,,strong wind
day172_rec2_earlyMay_e12.wav,no birds,,,
day172_rec2_earlyMay_e15.wav,no birds,,,
day172_rec2_earlyMay_e22.wav,no birds,,,strong wind
day172_rec2_earlyMay_e56.wav,BCCH,,C,
day172_rec3_earlyMay_a22.wav,passerine sp.,C,C,
day172_rec3_earlyMay_a22.wav,bird sp.,S,C,"?? burbling, quiet- PUFI?"
day172_rec3_earlyMay_a34.wav,passerine sp.,C,C,massively loud
day172_rec3_earlyMay_a34.wav,WIWR,S,S,
day172_rec3_earlyMay_a34.wav,YRWA,,S,
day172_rec3_earlyMay_a39.wav,passerine sp.,C,C,
day172_rec3_earlyMay_a41.wav,no birds,,,
day172_rec3_earlyMay_b8.wav,WIWR,S,S,
day172_rec3_earlyMay_b8.wav,passerine sp.,,C,
day172_rec3_earlyMay_b8.wav,YRWA,,S,
day172_rec3_earlyMay_b10.wav,bird sp.,C,C,chip
day172_rec3_earlyMay_b10.wav,YRWA,S,S,
day172_rec3_earlyMay_b10.wav,WIWR,S,,
day172_rec3_earlyMay_b16.wav,WIWR,S,S,
day172_rec3_earlyMay_b16.wav,passerine sp.,C,C,chip- YRWA?
day172_rec3_earlyMay_b16.wav,YRWA,,S,
day172_rec3_earlyMay_b17.wav,YRWA,S,,
day172_rec3_earlyMay_b17.wav,WIWR,S,S,at least 2 individuals
day172_rec3_earlyMay_b18.wav,WIWR,S,S,
day172_rec3_earlyMay_b18.wav,bird sp.,C,C,"chk, loud"
day172_rec3_earlyMay_b18.wav,YRWA,,S,
day172_rec3_earlyMay_b30.wav,passerine sp.,C,,
day172_rec3_earlyMay_b30.wav,bird sp.,C,,tail end of song or call
day172_rec3_earlyMay_b32.wav,WIWR,S,S,
day172_rec3_earlyMay_b39.wav,YRWA,S,,
day172_rec3_earlyMay_b39.wav,BCCH,C,,
day172_rec3_earlyMay_b39.wav,passerine sp.,C,C,chip
day172_rec3_earlyMay_b39.wav,BRCR,C,C,
day172_rec3_earlyMay_b39.wav,RCKI,,S,v. faint
day172_rec3_earlyMay_c9.wav,bird sp.,C,C,chk (vehicle noise)
day172_rec3_earlyMay_c9.wav,passerine sp.,,C,
day172_rec3_earlyMay_c9.wav,YRWA,,S,
day172_rec3_earlyMay_c12.wav,bird sp.,C,,vehicle noise
day172_rec3_earlyMay_c12.wav,woodpecker sp.,D,,
day172_rec3_earlyMay_c12.wav,YRWA,,S,
day172_rec3_earlyMay_c14.wav,woodpecker sp.,D,D,vehicle noise
day172_rec3_earlyMay_d7.wav,no birds,,,
day172_rec3_earlyMay_d15.wav,no birds,,,
day172_rec3_earlyMay_d18.wav,no birds,,,"extreme loud noise in mic, likely me checking rec"
day172_rec3_earlyMay_d35.wav,bird sp.,,C,v. faint
day172_rec3_earlyMay_d41.wav,passerine sp.,C,C,
day172_rec3_earlyMay_e26.wav,WIWR,S,S,
day172_rec3_earlyMay_e26.wav,passerine sp.,C,C,
day172_rec3_earlyMay_e33.wav,WTSP,C,C,
day172_rec3_earlyMay_e33.wav,passerine sp.,C,C,
day172_rec3_earlyMay_e43.wav,passerine sp.,C,C,
day172_rec3_earlyMay_e51.wav,passerine sp.,C,C,prob. Multiple sp.
day172_rec4_earlyMay_a6.wav,no birds,,,
day172_rec4_earlyMay_a24.wav,YBSA,,D,
day172_rec4_earlyMay_a35.wav,YBSA,,D,
day172_rec4_earlyMay_a35.wav,passerine sp.,,C,
day172_rec4_earlyMay_a38.wav,BHVI,S,S,
day172_rec4_earlyMay_a38.wav,passerine sp.,C,C,
day172_rec4_earlyMay_a41.wav,no birds,,,
day172_rec4_earlyMay_a54.wav,WIWR,S,S,
day172_rec4_earlyMay_a54.wav,passerine sp.,,C,
day172_rec4_earlyMay_a57.wav,BRCR,C,,
day172_rec4_earlyMay_b0.wav,no birds,,,
day172_rec4_earlyMay_b14.wav,no birds,,,
day172_rec4_earlyMay_b16.wav,YBSA,D,,
day172_rec4_earlyMay_b25.wav,HETH,C,C,
day164_rec4_lateApr_c23.wav,no birds,,,
day164_rec4_lateApr_c30.wav,bird sp.,C,,?
day164_rec4_lateApr_c33.wav,passerine sp.,C,C,
day164_rec4_lateApr_c38.wav,no birds,,,
day164_rec4_lateApr_c46.wav,bird sp.,C,,
day164_rec4_lateApr_d5.wav,no birds,,,
day164_rec4_lateApr_d11.wav,no birds,,,
day164_rec4_lateApr_d27.wav,no birds,,,vehicle noise
day164_rec4_lateApr_e4.wav,no birds,,,
day164_rec4_lateApr_e17.wav,no birds,,,
day164_rec4_lateApr_e22.wav,no birds,,,
day164_rec4_lateApr_e28.wav,no birds,,,
day164_rec4_lateApr_e31.wav,no birds,,,
day164_rec4_lateApr_e41.wav,CANG,C,,
day164_rec4_lateApr_e41.wav,passerine sp.,,C,
day164_rec4_lateApr_e41.wav,BCCH,,C,
day172_rec1_earlyMay_a40.wav,WTSP,S,S,
day172_rec1_earlyMay_a40.wav,passerine sp.,,C,
day172_rec1_earlyMay_a50.wav,WTSP,S,S,
day172_rec1_earlyMay_a50.wav,passerine sp.,C,C,
day172_rec1_earlyMay_a50.wav,bird sp.,,C,"slurred down, single note. Loud and clear, but I can’t ID"
day172_rec1_earlyMay_a55.wav,bird sp.,C,C,chip- persistent
day172_rec1_earlyMay_a55.wav,BRCR,C,,
day172_rec1_earlyMay_a55.wav,WTSP,S,S,
day172_rec1_earlyMay_b4.wav,YBSA,D,,
day172_rec1_earlyMay_b4.wav,bird sp.,C,C,chip
day172_rec1_earlyMay_b17.wav,WTSP,S,S,
day172_rec1_earlyMay_b25.wav,no birds,,,
day172_rec1_earlyMay_b47.wav,WTSP,S,S,
day172_rec1_earlyMay_b47.wav,passerine sp.,,C,
day172_rec1_earlyMay_c21.wav,WTSP,S,S,
day172_rec1_earlyMay_c24.wav,no birds,,,
day172_rec1_earlyMay_c32.wav,no birds,,,
day172_rec1_earlyMay_c38.wav,WTSP,S,S,
day172_rec1_earlyMay_c41.wav,WTSP,S,S,
day172_rec1_earlyMay_c51.wav,no birds,,,
day172_rec1_earlyMay_d9.wav,no birds,,,
day172_rec1_earlyMay_d35.wav,passerine sp.,C,C,
day172_rec1_earlyMay_d39.wav,passerine sp.,C,C,
day172_rec1_earlyMay_d41.wav,passerine sp.,C,C,
day172_rec1_earlyMay_d54.wav,no birds,,,
day172_rec1_earlyMay_d56.wav,no birds,,,"light chips but might be squirrel, not bird"
day172_rec1_earlyMay_e7.wav,no birds,,,
day172_rec1_earlyMay_e8.wav,no birds,,,
day172_rec1_earlyMay_e45.wav,passerine sp.,,C,frog
day172_rec1_earlyMay_e58.wav,no birds,,,strong wind
day172_rec2_earlyMay_a7.wav,YRWA,S,S,
day172_rec2_earlyMay_a7.wav,bird sp.,,C,probablly AMCR?
day172_rec2_earlyMay_a26.wav,YRWA,S,S,
day172_rec2_earlyMay_a36.wav,YRWA,S,S,
day172_rec2_earlyMay_a52.wav,passerine sp.,C,C,"kinglet, almost certainly"
day172_rec2_earlyMay_a52.wav,YRWA,S,S,
day172_rec2_earlyMay_a52.wav,AMRO,S,S,
day172_rec2_earlyMay_b4.wav,YRWA,S,S,
day172_rec2_earlyMay_b4.wav,passerine sp.,,C,vehicle noise
day172_rec2_earlyMay_b10.wav,YRWA,S,S,
day172_rec2_earlyMay_b21.wav,no birds,,,
day172_rec2_earlyMay_b25.wav,passerine sp.,C,,
day172_rec2_earlyMay_b32.wav,no birds,,,
day172_rec2_earlyMay_b40.wav,BCCH,S,S,
day172_rec2_earlyMay_b40.wav,YRWA,S,S,
day172_rec2_earlyMay_c6.wav,passerine sp.,C,,
day172_rec2_earlyMay_c28.wav,no birds,,,
day172_rec2_earlyMay_d16.wav,no birds,,,
day172_rec2_earlyMay_d23.wav,bird sp.,,C,hard chk (low)
day172_rec2_earlyMay_d44.wav,no birds,,,
day172_rec2_earlyMay_d45.wav,no birds,,,
day159_rec4_lateMay_b56.wav,OVEN,S,S,loud wind
day159_rec4_lateMay_b56.wav,bird sp.,,C,"faint, loud wind"
day159_rec4_lateMay_c1.wav,HETH,S,S,loud white noise
day159_rec4_lateMay_c1.wav,OVEN,,S,loud white noise
day159_rec4_lateMay_c16.wav,OVEN,S,S,loud white noise
day159_rec4_lateMay_c20.wav,bird sp.,C,,loud white noise
day159_rec4_lateMay_c20.wav,OVEN,,S,
day159_rec4_lateMay_c46.wav,OVEN,S,S,2 individs
day159_rec4_lateMay_c46.wav,bird sp.,C,C,"HETH, likely"
day159_rec4_lateMay_c46.wav,AMRE,S,S,
day159_rec4_lateMay_c55.wav,OVEN,S,S,
day159_rec4_lateMay_c55.wav,bird sp.,C,,?
day159_rec4_lateMay_d3.wav,bird sp.,S,,?faint
day159_rec4_lateMay_d3.wav,AMRO,S,S,
day159_rec4_lateMay_d3.wav,AMRE,S,,
day159_rec4_lateMay_d3.wav,BTNW,S,S,
day159_rec4_lateMay_d15.wav,bird sp.,S,S,loud white noise
day159_rec4_lateMay_d15.wav,OVEN,S,S,loud white noise
day159_rec4_lateMay_d25.wav,OVEN,S,S,faint
day159_rec4_lateMay_d25.wav,BTNW,S,S,
day159_rec4_lateMay_e1.wav,AMRE,S,S,
day159_rec4_lateMay_e1.wav,bird sp.,C,C,OVEN? Faint
day159_rec4_lateMay_e1.wav,BTNW,,S,
day159_rec4_lateMay_e1.wav,OVEN,,S,
day159_rec4_lateMay_e9.wav,bird sp.,C,,faint
day159_rec4_lateMay_e9.wav,passerine sp.,,S,?? super faint
day159_rec4_lateMay_e14.wav,BTNW,S,S,
day159_rec4_lateMay_e14.wav,passerine sp.,,C,
day159_rec4_lateMay_e15.wav,BTNW,S,S,
day159_rec4_lateMay_e19.wav,AMRE,S,S,
day159_rec4_lateMay_e19.wav,OVEN,S,S,
day159_rec4_lateMay_e40.wav,passerine sp.,C,C,
day159_rec4_lateMay_e40.wav,BTNW,S,S,
day164_rec1_lateApr_a16.wav,no birds,,,
day164_rec1_lateApr_a21.wav,CORA,C,C,
day164_rec1_lateApr_a31.wav,no birds,,,
day164_rec1_lateApr_a57.wav,no birds,,,
day164_rec1_lateApr_b7.wav,no birds,,,
day164_rec1_lateApr_b10.wav,no birds,,,
day164_rec1_lateApr_b21.wav,BRCR,S,S,
day164_rec1_lateApr_b40.wav,no birds,,,
day164_rec1_lateApr_b43.wav,no birds,,,
day164_rec1_lateApr_c3.wav,no birds,,,
day164_rec1_lateApr_c6.wav,bird sp.,,C,
day164_rec1_lateApr_c40.wav,no birds,,,
day164_rec1_lateApr_d5.wav,no birds,,,
day164_rec1_lateApr_d6.wav,no birds,,,
day164_rec1_lateApr_d38.wav,no birds,,,
day164_rec1_lateApr_d46.wav,no birds,,,
day164_rec1_lateApr_d51.wav,no birds,,,
day164_rec1_lateApr_e10.wav,no birds,,,
day164_rec1_lateApr_e13.wav,no birds,,,
day164_rec1_lateApr_e19.wav,no birds,,,
day164_rec1_lateApr_e28.wav,no birds,,,
day164_rec1_lateApr_e29.wav,no birds,,,
day164_rec1_lateApr_e36.wav,no birds,,,
day164_rec1_lateApr_e42.wav,no birds,,,
day164_rec2_lateApr_a4.wav,WIWR,S,S,
day164_rec2_lateApr_a5.wav,WIWR,S,S,
day164_rec2_lateApr_a5.wav,GCKI,C,,
day164_rec2_lateApr_a44.wav,no birds,,,
day164_rec2_lateApr_a46.wav,no birds,,,
day164_rec2_lateApr_a54.wav,passerine sp.,C,,
day164_rec2_lateApr_a54.wav,bird sp.,,C,
day164_rec2_lateApr_b10.wav,bird sp.,,C,
day164_rec2_lateApr_b11.wav,no birds,,,
day164_rec2_lateApr_b37.wav,no birds,,,
day164_rec2_lateApr_b40.wav,no birds,,,
day164_rec2_lateApr_b49.wav,no birds,,,
day164_rec2_lateApr_c12.wav,no birds,,,
day164_rec2_lateApr_c14.wav,no birds,,,vehicle noise
day164_rec2_lateApr_c26.wav,no birds,,,
day164_rec2_lateApr_c53.wav,woodpecker sp.,,D,
day164_rec2_lateApr_d8.wav,no birds,,,
day164_rec2_lateApr_d15.wav,no birds,,,
day164_rec2_lateApr_d39.wav,bird sp.,,C,
day164_rec2_lateApr_d44.wav,woodpecker sp.,D,D,
day164_rec2_lateApr_d50.wav,GCKI,C,C,
day164_rec2_lateApr_d51.wav,passerine sp.,C,,
day164_rec2_lateApr_e7.wav,CANG,C,C,
day164_rec2_lateApr_e7.wav,BRCR,S,,
day164_rec2_lateApr_e16.wav,BRCR,C,,
day164_rec2_lateApr_e19.wav,BRCR,S,,multiple individuals
day164_rec2_lateApr_e19.wav,passerine sp.,,C,
day164_rec2_lateApr_e30.wav,no birds,,,
day164_rec3_lateApr_a15.wav,no birds,,,
day164_rec3_lateApr_b6.wav,passerine sp.,C,,
day164_rec3_lateApr_b8.wav,GCKI,S,,
day164_rec3_lateApr_b8.wav,woodpecker sp.,D,D,
day164_rec3_lateApr_b8.wav,passerine sp.,,C,
day164_rec3_lateApr_b20.wav,GCKI,S,S,
day164_rec3_lateApr_b20.wav,AMRO,C,C,
day164_rec3_lateApr_b20.wav,BRCR,C,C,
day164_rec3_lateApr_b23.wav,GCKI,C,C,
day164_rec3_lateApr_b23.wav,AMRO,C,C,
day164_rec3_lateApr_b23.wav,BCCH,C,C,
day164_rec3_lateApr_b30.wav,no birds,,,
day164_rec3_lateApr_b40.wav,no birds,,,
day164_rec3_lateApr_b41.wav,passerine sp.,C,C,
day164_rec3_lateApr_b48.wav,no birds,,,
day164_rec3_lateApr_c4.wav,no birds,,,
day164_rec3_lateApr_c18.wav,GCKI,C,C,
day164_rec3_lateApr_c19.wav,GCKI,,C,
day164_rec3_lateApr_c24.wav,no birds,,,
day164_rec3_lateApr_c47.wav,bird sp.,C,,
day164_rec3_lateApr_c47.wav,passerine sp.,C,,
day164_rec3_lateApr_c54.wav,woodpecker sp.,D,D,
day164_rec3_lateApr_c56.wav,BRCR,S,,
day164_rec3_lateApr_c56.wav,CANG,C,C,
day164_rec3_lateApr_d15.wav,BCCH,C,,
day164_rec3_lateApr_d33.wav,CANG,C,C,
day164_rec3_lateApr_d33.wav,bird sp.,,C,
day164_rec3_lateApr_d49.wav,no birds,,,
day164_rec3_lateApr_e17.wav,no birds,,,
day164_rec3_lateApr_e19.wav,CANG,,C,
day164_rec3_lateApr_e20.wav,CANG,C,,
day164_rec3_lateApr_e39.wav,no birds,,,
day164_rec4_lateApr_a1.wav,no birds,,,
day164_rec4_lateApr_a10.wav,no birds,,,
day164_rec4_lateApr_a28.wav,no birds,,,
day164_rec4_lateApr_a34.wav,bird sp.,C,,chk
day164_rec4_lateApr_b17.wav,BCCH,C,C,
day164_rec4_lateApr_b17.wav,passerine sp.,C,C,
day164_rec4_lateApr_b17.wav,bird sp.,,C,
day164_rec4_lateApr_b18.wav,passerine sp.,C,,
day164_rec4_lateApr_b18.wav,AMRO,C,,
day164_rec4_lateApr_b18.wav,GCKI,C,C,
day164_rec4_lateApr_b24.wav,AMRO,C,C,
day164_rec4_lateApr_b24.wav,RBNU,C,,
day164_rec4_lateApr_b24.wav,passerine sp.,,C,
day164_rec4_lateApr_b54.wav,passerine sp.,,C,
day164_rec4_lateApr_c8.wav,passerine sp.,,C,
day164_rec4_lateApr_c19.wav,passerine sp.,C,,
day164_rec4_lateApr_c19.wav,GCKI,,C,multiple individuals
day207_rec2_lateMay_e9.wav,OVEN,S,,
day207_rec2_lateMay_e9.wav,BCCH,S,,
day207_rec2_lateMay_e9.wav,AMRO,S,,
day207_rec2_lateMay_e15.wav,BTNW,S,S,heavy wind! 2 ind.
day207_rec2_lateMay_e15.wav,passerine sp.,C,,heavy wind
day207_rec2_lateMay_e17.wav,BTNW,S,,
day207_rec2_lateMay_e17.wav,BHVI,S,S,faint
day207_rec2_lateMay_e17.wav,WTSP,,S,
day207_rec2_lateMay_e24.wav,BTNW,S,S,vehicle noise and very heavy wind
day207_rec2_lateMay_e24.wav,OVEN,S,S,vehicle noise and very heavy wind
day207_rec2_lateMay_e40.wav,BTNW,S,S,"heavy wind, 2 individs."
day207_rec2_lateMay_e40.wav,OVEN,,S,
day207_rec2_lateMay_e57.wav,OVEN,S,S,heavy wind
day207_rec2_lateMay_e57.wav,BTNW,S,S,heavy wind
day207_rec2_lateMay_e57.wav,passerine sp.,C,,"heavy wind, chip"
day207_rec4_lateMay_a36.wav,NOPA,S,S,
day207_rec4_lateMay_a36.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_a36.wav,BTNW,S,S,
day207_rec4_lateMay_a36.wav,AMRE,C,S,
day207_rec4_lateMay_a44.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_a44.wav,NOPA,S,,
day207_rec4_lateMay_a44.wav,AMRO,S,,
day207_rec4_lateMay_a44.wav,YBSA,,D,
day207_rec4_lateMay_a44.wav,BTNW,,S,
day207_rec4_lateMay_a50.wav,AMRE,S,S,
day207_rec4_lateMay_a50.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_a50.wav,passerine sp.,,C,
day207_rec4_lateMay_a51.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_a51.wav,YBSA,C,D,
day207_rec4_lateMay_a51.wav,passerine sp.,C,,
day207_rec4_lateMay_a51.wav,AMRE,,S,
day207_rec4_lateMay_b7.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_b7.wav,AMRE,S,S,
day207_rec4_lateMay_b7.wav,BTNW,S,S,
day207_rec4_lateMay_b7.wav,BRCR,S,S,
day207_rec4_lateMay_b7.wav,BTBW,,S,
day207_rec4_lateMay_b9.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_b9.wav,BTBW,S,S,
day207_rec4_lateMay_b9.wav,BTNW,S,S,
day207_rec4_lateMay_b9.wav,passerine sp.,C,S,?faint
day207_rec4_lateMay_b16.wav,OVEN,S,S,
day207_rec4_lateMay_b16.wav,BTNW,S,S,
day207_rec4_lateMay_b16.wav,AMRE,S,S,
day207_rec4_lateMay_b16.wav,BLJA,C,,
day207_rec4_lateMay_b16.wav,YBSA,D,D,
day207_rec4_lateMay_b16.wav,WIWR,,S,
day207_rec4_lateMay_b24.wav,OVEN,S,S,
day207_rec4_lateMay_b24.wav,AMRE,S,S,
day207_rec4_lateMay_b24.wav,BTNW,S,S,
day207_rec4_lateMay_b24.wav,BTBW,,S,
day207_rec4_lateMay_b24.wav,WIWR,,S,
day207_rec4_lateMay_b32.wav,BTNW,S,S,countersinging!
day207_rec4_lateMay_b32.wav,BTBW,S,S,
day207_rec4_lateMay_b32.wav,YBSA,,D,
day207_rec4_lateMay_b37.wav,AMRE,S,S,
day207_rec4_lateMay_b37.wav,BTNW,S,S,
day207_rec4_lateMay_b37.wav,OVEN,S,S,
day207_rec4_lateMay_b47.wav,OVEN,S,S,
day207_rec4_lateMay_b47.wav,AMRE,S,S,
day207_rec4_lateMay_b47.wav,BTNW,S,S,
day207_rec4_lateMay_b47.wav,NOPA,,S,faint
day207_rec4_lateMay_c0.wav,BTNW,S,S,vehicle noise
day207_rec4_lateMay_c0.wav,passerine sp.,S,S,faint.  vehicle noise
day207_rec4_lateMay_c0.wav,AMRE,S,,vehicle noise
day207_rec4_lateMay_c23.wav,AMRE,S,S,
day207_rec4_lateMay_c23.wav,OVEN,,S,
day207_rec4_lateMay_c23.wav,passerine sp.,C,C,
day207_rec4_lateMay_c23.wav,NOPA,,S,
day207_rec4_lateMay_c30.wav,BTNW,S,S,
day207_rec4_lateMay_c30.wav,AMRE,S,S,
day207_rec4_lateMay_c30.wav,OVEN,S,S,2 individs
day207_rec4_lateMay_c30.wav,BTBW,S,S,
day207_rec4_lateMay_c39.wav,BTNW,S,S,
day207_rec4_lateMay_c39.wav,AMRE,S,S,
day207_rec4_lateMay_d23.wav,AMRE,S,S,
day207_rec4_lateMay_d23.wav,BTNW,S,,
day207_rec4_lateMay_d25.wav,AMRE,S,S,
day207_rec4_lateMay_d25.wav,passerine sp.,C,C,? clean single note
day207_rec4_lateMay_d25.wav,BTNW,,S,
day207_rec4_lateMay_d39.wav,AMRE,S,S,
day207_rec4_lateMay_d39.wav,NAWA,S,,
day207_rec4_lateMay_d39.wav,BTNW,S,S,
day207_rec4_lateMay_d56.wav,AMRE,S,S,
day207_rec4_lateMay_d56.wav,BTNW,S,S,
day207_rec4_lateMay_d56.wav,passerine sp.,C,,
day207_rec4_lateMay_d56.wav,BTBW,S,S,
day207_rec4_lateMay_d56.wav,LEFL,,S,
day207_rec4_lateMay_e22.wav,OVEN,S,S,vehicle noise
day207_rec4_lateMay_e22.wav,AMRE,S,S,vehicle noise
day207_rec4_lateMay_e23.wav,AMRE,S,S,vehicle noise + loud wind
day207_rec4_lateMay_e23.wav,OVEN,S,S,vehicle noise + loud wind
day207_rec4_lateMay_e23.wav,BTBW,,S,vehicle noise + loud wind
day207_rec4_lateMay_e29.wav,BTNW,S,S,loud wind
day207_rec4_lateMay_e29.wav,OVEN,S,S,"loud wind, 2 individs"
day207_rec4_lateMay_e44.wav,passerine sp.,C,,
day207_rec4_lateMay_e44.wav,AMRE,S,S,
day207_rec4_lateMay_e44.wav,OVEN,S,S,
day207_rec4_lateMay_e44.wav,NOPA,S,,
day207_rec4_lateMay_e44.wav,BTBW,S,S,
day207_rec4_lateMay_e44.wav,BTNW,,S,
day207_rec4_lateMay_e44.wav,CORA,,C,
day225_rec1_lateApr_a22.wav,AMRO,S,S,
day225_rec1_lateApr_a22.wav,HETH,C,C,
day225_rec1_lateApr_a22.wav,WTSP,S,S,
day225_rec1_lateApr_a27.wav,AMRO,S,S,
day225_rec1_lateApr_a27.wav,passerine sp.,C,,
day225_rec1_lateApr_a27.wav,WTSP,,S,
day225_rec1_lateApr_a27.wav,WIWR,,S,
day225_rec1_lateApr_a28.wav,WIWR,S,S,loud background noise (waves?)
day225_rec1_lateApr_a28.wav,AMRO,S,S,loud background noise (waves?)
day225_rec1_lateApr_a28.wav,WTSP,S,,loud background noise (waves?)
day225_rec1_lateApr_a30.wav,AMRO,S,S,
day225_rec1_lateApr_a30.wav,WTSP,S,S,
day225_rec1_lateApr_a35.wav,AMRO,S,S,
day225_rec1_lateApr_a35.wav,passerine sp.,C,C,
day225_rec1_lateApr_a35.wav,NOFL,C,,
day225_rec1_lateApr_a35.wav,WTSP,S,S,
