filecode,minute,selec,start,end,sound.files,anon_name,date,month,day,wk_half,folder
a,6,a6,360,420,SWIFT02_20190515_062000.wav,day99_rec1_earlyMay_a6.wav,2019-05-15,May,15,early,NA
a,19,a19,1140,1200,SWIFT02_20190515_062000.wav,day99_rec1_earlyMay_a19.wav,2019-05-15,May,15,early,NA
a,47,a47,2820,2880,SWIFT02_20190515_062000.wav,day99_rec1_earlyMay_a47.wav,2019-05-15,May,15,early,NA
b,0,b0,0,60,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b0.wav,2019-05-15,May,15,early,NA
b,21,b21,1260,1320,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b21.wav,2019-05-15,May,15,early,NA
b,22,b22,1320,1380,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b22.wav,2019-05-15,May,15,early,NA
b,40,b40,2400,2460,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b40.wav,2019-05-15,May,15,early,NA
b,41,b41,2460,2520,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b41.wav,2019-05-15,May,15,early,NA
b,53,b53,3180,3240,SWIFT02_20190515_072000.wav,day99_rec1_earlyMay_b53.wav,2019-05-15,May,15,early,NA
c,1,c1,60,120,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c1.wav,2019-05-15,May,15,early,NA
c,6,c6,360,420,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c6.wav,2019-05-15,May,15,early,NA
c,12,c12,720,780,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c12.wav,2019-05-15,May,15,early,NA
c,24,c24,1440,1500,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c24.wav,2019-05-15,May,15,early,NA
c,35,c35,2100,2160,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c35.wav,2019-05-15,May,15,early,NA
c,43,c43,2580,2640,SWIFT02_20190515_082001.wav,day99_rec1_earlyMay_c43.wav,2019-05-15,May,15,early,NA
d,11,d11,660,720,SWIFT02_20190515_092001.wav,day99_rec1_earlyMay_d11.wav,2019-05-15,May,15,early,NA
d,34,d34,2040,2100,SWIFT02_20190515_092001.wav,day99_rec1_earlyMay_d34.wav,2019-05-15,May,15,early,NA
d,36,d36,2160,2220,SWIFT02_20190515_092001.wav,day99_rec1_earlyMay_d36.wav,2019-05-15,May,15,early,NA
d,41,d41,2460,2520,SWIFT02_20190515_092001.wav,day99_rec1_earlyMay_d41.wav,2019-05-15,May,15,early,NA
e,0,e0,0,60,SWIFT02_20190515_102002.wav,day99_rec1_earlyMay_e0.wav,2019-05-15,May,15,early,NA
e,2,e2,120,180,SWIFT02_20190515_102002.wav,day99_rec1_earlyMay_e2.wav,2019-05-15,May,15,early,NA
e,19,e19,1140,1200,SWIFT02_20190515_102002.wav,day99_rec1_earlyMay_e19.wav,2019-05-15,May,15,early,NA
e,33,e33,1980,2040,SWIFT02_20190515_102002.wav,day99_rec1_earlyMay_e33.wav,2019-05-15,May,15,early,NA
e,47,e47,2820,2880,SWIFT02_20190515_102002.wav,day99_rec1_earlyMay_e47.wav,2019-05-15,May,15,early,NA
a,19,a19,1140,1200,SWIFT02_20190517_062000.wav,day238_rec1_lateMay_a19.wav,2019-05-17,May,17,late,NA
a,25,a25,1500,1560,SWIFT02_20190517_062000.wav,day238_rec1_lateMay_a25.wav,2019-05-17,May,17,late,NA
a,37,a37,2220,2280,SWIFT02_20190517_062000.wav,day238_rec1_lateMay_a37.wav,2019-05-17,May,17,late,NA
a,57,a57,3420,3480,SWIFT02_20190517_062000.wav,day238_rec1_lateMay_a57.wav,2019-05-17,May,17,late,NA
b,6,b6,360,420,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b6.wav,2019-05-17,May,17,late,NA
b,8,b8,480,540,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b8.wav,2019-05-17,May,17,late,NA
b,15,b15,900,960,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b15.wav,2019-05-17,May,17,late,NA
b,22,b22,1320,1380,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b22.wav,2019-05-17,May,17,late,NA
b,25,b25,1500,1560,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b25.wav,2019-05-17,May,17,late,NA
b,35,b35,2100,2160,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b35.wav,2019-05-17,May,17,late,NA
b,37,b37,2220,2280,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b37.wav,2019-05-17,May,17,late,NA
b,46,b46,2760,2820,SWIFT02_20190517_072000.wav,day238_rec1_lateMay_b46.wav,2019-05-17,May,17,late,NA
c,11,c11,660,720,SWIFT02_20190517_082001.wav,day238_rec1_lateMay_c11.wav,2019-05-17,May,17,late,NA
c,55,c55,3300,3360,SWIFT02_20190517_082001.wav,day238_rec1_lateMay_c55.wav,2019-05-17,May,17,late,NA
d,15,d15,900,960,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d15.wav,2019-05-17,May,17,late,NA
d,16,d16,960,1020,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d16.wav,2019-05-17,May,17,late,NA
d,30,d30,1800,1860,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d30.wav,2019-05-17,May,17,late,NA
d,35,d35,2100,2160,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d35.wav,2019-05-17,May,17,late,NA
d,36,d36,2160,2220,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d36.wav,2019-05-17,May,17,late,NA
d,44,d44,2640,2700,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d44.wav,2019-05-17,May,17,late,NA
d,50,d50,3000,3060,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d50.wav,2019-05-17,May,17,late,NA
d,58,d58,3480,3540,SWIFT02_20190517_092001.wav,day238_rec1_lateMay_d58.wav,2019-05-17,May,17,late,NA
e,15,e15,900,960,SWIFT02_20190517_102002.wav,day238_rec1_lateMay_e15.wav,2019-05-17,May,17,late,NA
e,17,e17,1020,1080,SWIFT02_20190517_102002.wav,day238_rec1_lateMay_e17.wav,2019-05-17,May,17,late,NA
a,0,a0,0,60,SWIFT02_20190520_062000.wav,day159_rec1_lateMay_a0.wav,2019-05-20,May,20,late,NA
a,26,a26,1560,1620,SWIFT02_20190520_062000.wav,day159_rec1_lateMay_a26.wav,2019-05-20,May,20,late,NA
a,27,a27,1620,1680,SWIFT02_20190520_062000.wav,day159_rec1_lateMay_a27.wav,2019-05-20,May,20,late,NA
a,29,a29,1740,1800,SWIFT02_20190520_062000.wav,day159_rec1_lateMay_a29.wav,2019-05-20,May,20,late,NA
a,50,a50,3000,3060,SWIFT02_20190520_062000.wav,day159_rec1_lateMay_a50.wav,2019-05-20,May,20,late,NA
b,31,b31,1860,1920,SWIFT02_20190520_072000.wav,day159_rec1_lateMay_b31.wav,2019-05-20,May,20,late,NA
b,38,b38,2280,2340,SWIFT02_20190520_072000.wav,day159_rec1_lateMay_b38.wav,2019-05-20,May,20,late,NA
b,41,b41,2460,2520,SWIFT02_20190520_072000.wav,day159_rec1_lateMay_b41.wav,2019-05-20,May,20,late,NA
b,42,b42,2520,2580,SWIFT02_20190520_072000.wav,day159_rec1_lateMay_b42.wav,2019-05-20,May,20,late,NA
b,44,b44,2640,2700,SWIFT02_20190520_072000.wav,day159_rec1_lateMay_b44.wav,2019-05-20,May,20,late,NA
c,20,c20,1200,1260,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c20.wav,2019-05-20,May,20,late,NA
c,27,c27,1620,1680,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c27.wav,2019-05-20,May,20,late,NA
c,42,c42,2520,2580,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c42.wav,2019-05-20,May,20,late,NA
c,46,c46,2760,2820,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c46.wav,2019-05-20,May,20,late,NA
c,49,c49,2940,3000,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c49.wav,2019-05-20,May,20,late,NA
c,51,c51,3060,3120,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c51.wav,2019-05-20,May,20,late,NA
c,53,c53,3180,3240,SWIFT02_20190520_082001.wav,day159_rec1_lateMay_c53.wav,2019-05-20,May,20,late,NA
d,10,d10,600,660,SWIFT02_20190520_092001.wav,day159_rec1_lateMay_d10.wav,2019-05-20,May,20,late,NA
e,3,e3,180,240,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e3.wav,2019-05-20,May,20,late,NA
e,8,e8,480,540,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e8.wav,2019-05-20,May,20,late,NA
e,11,e11,660,720,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e11.wav,2019-05-20,May,20,late,NA
e,12,e12,720,780,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e12.wav,2019-05-20,May,20,late,NA
e,35,e35,2100,2160,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e35.wav,2019-05-20,May,20,late,NA
e,45,e45,2700,2760,SWIFT02_20190520_102002.wav,day159_rec1_lateMay_e45.wav,2019-05-20,May,20,late,NA
a,5,a5,300,360,SWIFT02_20190521_062000.wav,day207_rec1_lateMay_a5.wav,2019-05-21,May,21,late,NA
a,31,a31,1860,1920,SWIFT02_20190521_062000.wav,day207_rec1_lateMay_a31.wav,2019-05-21,May,21,late,NA
a,47,a47,2820,2880,SWIFT02_20190521_062000.wav,day207_rec1_lateMay_a47.wav,2019-05-21,May,21,late,NA
b,2,b2,120,180,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b2.wav,2019-05-21,May,21,late,NA
b,18,b18,1080,1140,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b18.wav,2019-05-21,May,21,late,NA
b,20,b20,1200,1260,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b20.wav,2019-05-21,May,21,late,NA
b,25,b25,1500,1560,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b25.wav,2019-05-21,May,21,late,NA
b,38,b38,2280,2340,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b38.wav,2019-05-21,May,21,late,NA
b,41,b41,2460,2520,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b41.wav,2019-05-21,May,21,late,NA
b,42,b42,2520,2580,SWIFT02_20190521_072000.wav,day207_rec1_lateMay_b42.wav,2019-05-21,May,21,late,NA
c,20,c20,1200,1260,SWIFT02_20190521_082001.wav,day207_rec1_lateMay_c20.wav,2019-05-21,May,21,late,NA
c,26,c26,1560,1620,SWIFT02_20190521_082001.wav,day207_rec1_lateMay_c26.wav,2019-05-21,May,21,late,NA
c,48,c48,2880,2940,SWIFT02_20190521_082001.wav,day207_rec1_lateMay_c48.wav,2019-05-21,May,21,late,NA
c,58,c58,3480,3540,SWIFT02_20190521_082001.wav,day207_rec1_lateMay_c58.wav,2019-05-21,May,21,late,NA
d,5,d5,300,360,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d5.wav,2019-05-21,May,21,late,NA
d,7,d7,420,480,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d7.wav,2019-05-21,May,21,late,NA
d,12,d12,720,780,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d12.wav,2019-05-21,May,21,late,NA
d,39,d39,2340,2400,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d39.wav,2019-05-21,May,21,late,NA
d,45,d45,2700,2760,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d45.wav,2019-05-21,May,21,late,NA
d,53,d53,3180,3240,SWIFT02_20190521_092001.wav,day207_rec1_lateMay_d53.wav,2019-05-21,May,21,late,NA
e,0,e0,0,60,SWIFT02_20190521_102002.wav,day207_rec1_lateMay_e0.wav,2019-05-21,May,21,late,NA
e,8,e8,480,540,SWIFT02_20190521_102002.wav,day207_rec1_lateMay_e8.wav,2019-05-21,May,21,late,NA
e,20,e20,1200,1260,SWIFT02_20190521_102002.wav,day207_rec1_lateMay_e20.wav,2019-05-21,May,21,late,NA
e,48,e48,2880,2940,SWIFT02_20190521_102002.wav,day207_rec1_lateMay_e48.wav,2019-05-21,May,21,late,NA
a,2,a2,120,180,SWIFT03_20190402_072000.wav,day250_rec4_earlyApr_a2.wav,2019-04-02,Apr,2,early,NA
a,12,a12,720,780,SWIFT03_20190402_072000.wav,day250_rec4_earlyApr_a12.wav,2019-04-02,Apr,2,early,NA
a,28,a28,1680,1740,SWIFT03_20190402_072000.wav,day250_rec4_earlyApr_a28.wav,2019-04-02,Apr,2,early,NA
a,31,a31,1860,1920,SWIFT03_20190402_072000.wav,day250_rec4_earlyApr_a31.wav,2019-04-02,Apr,2,early,NA
b,11,b11,660,720,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b11.wav,2019-04-02,Apr,2,early,NA
b,13,b13,780,840,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b13.wav,2019-04-02,Apr,2,early,NA
b,19,b19,1140,1200,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b19.wav,2019-04-02,Apr,2,early,NA
b,27,b27,1620,1680,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b27.wav,2019-04-02,Apr,2,early,NA
b,31,b31,1860,1920,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b31.wav,2019-04-02,Apr,2,early,NA
b,48,b48,2880,2940,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b48.wav,2019-04-02,Apr,2,early,NA
b,53,b53,3180,3240,SWIFT03_20190402_082000.wav,day250_rec4_earlyApr_b53.wav,2019-04-02,Apr,2,early,NA
c,51,c51,3060,3120,SWIFT03_20190402_092001.wav,day250_rec4_earlyApr_c51.wav,2019-04-02,Apr,2,early,NA
d,2,d2,120,180,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d2.wav,2019-04-02,Apr,2,early,NA
d,18,d18,1080,1140,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d18.wav,2019-04-02,Apr,2,early,NA
d,19,d19,1140,1200,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d19.wav,2019-04-02,Apr,2,early,NA
d,35,d35,2100,2160,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d35.wav,2019-04-02,Apr,2,early,NA
d,40,d40,2400,2460,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d40.wav,2019-04-02,Apr,2,early,NA
d,45,d45,2700,2760,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d45.wav,2019-04-02,Apr,2,early,NA
d,46,d46,2760,2820,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d46.wav,2019-04-02,Apr,2,early,NA
d,58,d58,3480,3540,SWIFT03_20190402_102001.wav,day250_rec4_earlyApr_d58.wav,2019-04-02,Apr,2,early,NA
e,7,e7,420,480,SWIFT03_20190402_112002.wav,day250_rec4_earlyApr_e7.wav,2019-04-02,Apr,2,early,NA
e,36,e36,2160,2220,SWIFT03_20190402_112002.wav,day250_rec4_earlyApr_e36.wav,2019-04-02,Apr,2,early,NA
e,44,e44,2640,2700,SWIFT03_20190402_112002.wav,day250_rec4_earlyApr_e44.wav,2019-04-02,Apr,2,early,NA
e,56,e56,3360,3420,SWIFT03_20190402_112002.wav,day250_rec4_earlyApr_e56.wav,2019-04-02,Apr,2,early,NA
a,2,a2,120,180,SWIFT03_20190404_072000.wav,day88_rec4_earlyApr_a2.wav,2019-04-04,Apr,4,early,NA
a,12,a12,720,780,SWIFT03_20190404_072000.wav,day88_rec4_earlyApr_a12.wav,2019-04-04,Apr,4,early,NA
a,13,a13,780,840,SWIFT03_20190404_072000.wav,day88_rec4_earlyApr_a13.wav,2019-04-04,Apr,4,early,NA
a,15,a15,900,960,SWIFT03_20190404_072000.wav,day88_rec4_earlyApr_a15.wav,2019-04-04,Apr,4,early,NA
a,48,a48,2880,2940,SWIFT03_20190404_072000.wav,day88_rec4_earlyApr_a48.wav,2019-04-04,Apr,4,early,NA
b,2,b2,120,180,SWIFT03_20190404_082000.wav,day88_rec4_earlyApr_b2.wav,2019-04-04,Apr,4,early,NA
b,9,b9,540,600,SWIFT03_20190404_082000.wav,day88_rec4_earlyApr_b9.wav,2019-04-04,Apr,4,early,NA
b,19,b19,1140,1200,SWIFT03_20190404_082000.wav,day88_rec4_earlyApr_b19.wav,2019-04-04,Apr,4,early,NA
b,58,b58,3480,3540,SWIFT03_20190404_082000.wav,day88_rec4_earlyApr_b58.wav,2019-04-04,Apr,4,early,NA
c,5,c5,300,360,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c5.wav,2019-04-04,Apr,4,early,NA
c,15,c15,900,960,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c15.wav,2019-04-04,Apr,4,early,NA
c,17,c17,1020,1080,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c17.wav,2019-04-04,Apr,4,early,NA
c,24,c24,1440,1500,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c24.wav,2019-04-04,Apr,4,early,NA
c,26,c26,1560,1620,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c26.wav,2019-04-04,Apr,4,early,NA
c,37,c37,2220,2280,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c37.wav,2019-04-04,Apr,4,early,NA
c,57,c57,3420,3480,SWIFT03_20190404_092001.wav,day88_rec4_earlyApr_c57.wav,2019-04-04,Apr,4,early,NA
d,2,d2,120,180,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d2.wav,2019-04-04,Apr,4,early,NA
d,9,d9,540,600,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d9.wav,2019-04-04,Apr,4,early,NA
d,24,d24,1440,1500,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d24.wav,2019-04-04,Apr,4,early,NA
d,25,d25,1500,1560,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d25.wav,2019-04-04,Apr,4,early,NA
d,38,d38,2280,2340,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d38.wav,2019-04-04,Apr,4,early,NA
d,45,d45,2700,2760,SWIFT03_20190404_102001.wav,day88_rec4_earlyApr_d45.wav,2019-04-04,Apr,4,early,NA
e,24,e24,1440,1500,SWIFT03_20190404_112002.wav,day88_rec4_earlyApr_e24.wav,2019-04-04,Apr,4,early,NA
e,48,e48,2880,2940,SWIFT03_20190404_112002.wav,day88_rec4_earlyApr_e48.wav,2019-04-04,Apr,4,early,NA
a,0,a0,0,60,SWIFT03_20190405_072000.wav,day241_rec4_earlyApr_a0.wav,2019-04-05,Apr,5,early,NA
a,16,a16,960,1020,SWIFT03_20190405_072000.wav,day241_rec4_earlyApr_a16.wav,2019-04-05,Apr,5,early,NA
a,23,a23,1380,1440,SWIFT03_20190405_072000.wav,day241_rec4_earlyApr_a23.wav,2019-04-05,Apr,5,early,NA
a,29,a29,1740,1800,SWIFT03_20190405_072000.wav,day241_rec4_earlyApr_a29.wav,2019-04-05,Apr,5,early,NA
a,50,a50,3000,3060,SWIFT03_20190405_072000.wav,day241_rec4_earlyApr_a50.wav,2019-04-05,Apr,5,early,NA
b,3,b3,180,240,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b3.wav,2019-04-05,Apr,5,early,NA
b,4,b4,240,300,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b4.wav,2019-04-05,Apr,5,early,NA
b,14,b14,840,900,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b14.wav,2019-04-05,Apr,5,early,NA
b,33,b33,1980,2040,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b33.wav,2019-04-05,Apr,5,early,NA
b,37,b37,2220,2280,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b37.wav,2019-04-05,Apr,5,early,NA
b,43,b43,2580,2640,SWIFT03_20190405_082000.wav,day241_rec4_earlyApr_b43.wav,2019-04-05,Apr,5,early,NA
c,1,c1,60,120,SWIFT03_20190405_092001.wav,day241_rec4_earlyApr_c1.wav,2019-04-05,Apr,5,early,NA
c,29,c29,1740,1800,SWIFT03_20190405_092001.wav,day241_rec4_earlyApr_c29.wav,2019-04-05,Apr,5,early,NA
c,35,c35,2100,2160,SWIFT03_20190405_092001.wav,day241_rec4_earlyApr_c35.wav,2019-04-05,Apr,5,early,NA
d,28,d28,1680,1740,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d28.wav,2019-04-05,Apr,5,early,NA
d,35,d35,2100,2160,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d35.wav,2019-04-05,Apr,5,early,NA
d,36,d36,2160,2220,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d36.wav,2019-04-05,Apr,5,early,NA
d,37,d37,2220,2280,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d37.wav,2019-04-05,Apr,5,early,NA
d,38,d38,2280,2340,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d38.wav,2019-04-05,Apr,5,early,NA
d,56,d56,3360,3420,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d56.wav,2019-04-05,Apr,5,early,NA
d,57,d57,3420,3480,SWIFT03_20190405_102001.wav,day241_rec4_earlyApr_d57.wav,2019-04-05,Apr,5,early,NA
e,32,e32,1920,1980,SWIFT03_20190405_112002.wav,day241_rec4_earlyApr_e32.wav,2019-04-05,Apr,5,early,NA
e,34,e34,2040,2100,SWIFT03_20190405_112002.wav,day241_rec4_earlyApr_e34.wav,2019-04-05,Apr,5,early,NA
e,38,e38,2280,2340,SWIFT03_20190405_112002.wav,day241_rec4_earlyApr_e38.wav,2019-04-05,Apr,5,early,NA
a,1,a1,60,120,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a1.wav,2019-04-06,Apr,6,early,NA
a,10,a10,600,660,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a10.wav,2019-04-06,Apr,6,early,NA
a,11,a11,660,720,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a11.wav,2019-04-06,Apr,6,early,NA
a,18,a18,1080,1140,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a18.wav,2019-04-06,Apr,6,early,NA
a,27,a27,1620,1680,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a27.wav,2019-04-06,Apr,6,early,NA
a,35,a35,2100,2160,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a35.wav,2019-04-06,Apr,6,early,NA
a,40,a40,2400,2460,SWIFT03_20190406_072000.wav,day120_rec4_earlyApr_a40.wav,2019-04-06,Apr,6,early,NA
b,33,b33,1980,2040,SWIFT03_20190406_082000.wav,day120_rec4_earlyApr_b33.wav,2019-04-06,Apr,6,early,NA
b,43,b43,2580,2640,SWIFT03_20190406_082000.wav,day120_rec4_earlyApr_b43.wav,2019-04-06,Apr,6,early,NA
c,13,c13,780,840,SWIFT03_20190406_092001.wav,day120_rec4_earlyApr_c13.wav,2019-04-06,Apr,6,early,NA
c,27,c27,1620,1680,SWIFT03_20190406_092001.wav,day120_rec4_earlyApr_c27.wav,2019-04-06,Apr,6,early,NA
c,33,c33,1980,2040,SWIFT03_20190406_092001.wav,day120_rec4_earlyApr_c33.wav,2019-04-06,Apr,6,early,NA
c,42,c42,2520,2580,SWIFT03_20190406_092001.wav,day120_rec4_earlyApr_c42.wav,2019-04-06,Apr,6,early,NA
c,57,c57,3420,3480,SWIFT03_20190406_092001.wav,day120_rec4_earlyApr_c57.wav,2019-04-06,Apr,6,early,NA
d,7,d7,420,480,SWIFT03_20190406_102001.wav,day120_rec4_earlyApr_d7.wav,2019-04-06,Apr,6,early,NA
d,16,d16,960,1020,SWIFT03_20190406_102001.wav,day120_rec4_earlyApr_d16.wav,2019-04-06,Apr,6,early,NA
d,53,d53,3180,3240,SWIFT03_20190406_102001.wav,day120_rec4_earlyApr_d53.wav,2019-04-06,Apr,6,early,NA
e,0,e0,0,60,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e0.wav,2019-04-06,Apr,6,early,NA
e,1,e1,60,120,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e1.wav,2019-04-06,Apr,6,early,NA
e,22,e22,1320,1380,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e22.wav,2019-04-06,Apr,6,early,NA
e,25,e25,1500,1560,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e25.wav,2019-04-06,Apr,6,early,NA
e,28,e28,1680,1740,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e28.wav,2019-04-06,Apr,6,early,NA
e,43,e43,2580,2640,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e43.wav,2019-04-06,Apr,6,early,NA
e,48,e48,2880,2940,SWIFT03_20190406_112002.wav,day120_rec4_earlyApr_e48.wav,2019-04-06,Apr,6,early,NA
a,22,a22,1320,1380,SWIFT03_20190408_072000.wav,day146_rec4_earlyApr_a22.wav,2019-04-08,Apr,8,early,NA
a,25,a25,1500,1560,SWIFT03_20190408_072000.wav,day146_rec4_earlyApr_a25.wav,2019-04-08,Apr,8,early,NA
b,5,b5,300,360,SWIFT03_20190408_082000.wav,day146_rec4_earlyApr_b5.wav,2019-04-08,Apr,8,early,NA
b,11,b11,660,720,SWIFT03_20190408_082000.wav,day146_rec4_earlyApr_b11.wav,2019-04-08,Apr,8,early,NA
b,12,b12,720,780,SWIFT03_20190408_082000.wav,day146_rec4_earlyApr_b12.wav,2019-04-08,Apr,8,early,NA
b,45,b45,2700,2760,SWIFT03_20190408_082000.wav,day146_rec4_earlyApr_b45.wav,2019-04-08,Apr,8,early,NA
c,3,c3,180,240,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c3.wav,2019-04-08,Apr,8,early,NA
c,21,c21,1260,1320,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c21.wav,2019-04-08,Apr,8,early,NA
c,24,c24,1440,1500,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c24.wav,2019-04-08,Apr,8,early,NA
c,27,c27,1620,1680,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c27.wav,2019-04-08,Apr,8,early,NA
c,31,c31,1860,1920,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c31.wav,2019-04-08,Apr,8,early,NA
c,32,c32,1920,1980,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c32.wav,2019-04-08,Apr,8,early,NA
c,34,c34,2040,2100,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c34.wav,2019-04-08,Apr,8,early,NA
c,35,c35,2100,2160,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c35.wav,2019-04-08,Apr,8,early,NA
c,39,c39,2340,2400,SWIFT03_20190408_092001.wav,day146_rec4_earlyApr_c39.wav,2019-04-08,Apr,8,early,NA
d,8,d8,480,540,SWIFT03_20190408_102001.wav,day146_rec4_earlyApr_d8.wav,2019-04-08,Apr,8,early,NA
d,38,d38,2280,2340,SWIFT03_20190408_102001.wav,day146_rec4_earlyApr_d38.wav,2019-04-08,Apr,8,early,NA
e,5,e5,300,360,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e5.wav,2019-04-08,Apr,8,early,NA
e,14,e14,840,900,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e14.wav,2019-04-08,Apr,8,early,NA
e,29,e29,1740,1800,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e29.wav,2019-04-08,Apr,8,early,NA
e,40,e40,2400,2460,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e40.wav,2019-04-08,Apr,8,early,NA
e,45,e45,2700,2760,SWIFT03_20190408_112002.wav,day146_rec4_earlyApr_e45.wav,2019-04-08,Apr,8,early,NA
